id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,furnishing,chiller_included,parking_spaces,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,contract_type,n_cheques,annual_rent_usd,rent_per_sqft_usd,rent_per_m2_usd
R001498,2024-06-13,Jumeirah 2,Jumeirah,25.228,55.25598,villa,4BR_villa,4,3207,298.0,pool,fully_furnished,False,2,Salah Al Din (G),Green,125,3.89,yearly,6,241500,75,811
R022160,2021-04-22,Motor City,Motor City,25.05313,55.25982,apartment,2BR,2,1458,135.5,golf_course,unfurnished,False,1,Energy,Red,204,16.09,short_term,12,17000,11,125
R009820,2024-06-22,Pearl Jumeira,Jumeirah,25.2374,55.25587,apartment,1BR,1,704,65.4,community,unfurnished,False,1,Al Qusais,Green,177,4.84,yearly,1,42100,59,643
R014647,2023-12-04,DIFC,DIFC,25.2144,55.2633,apartment,2BR,2,1206,112.0,park,unfurnished,False,1,Al Jafiliya,Red,30,2.21,yearly,4,95600,79,853
R001044,2026-04-07,Jumeirah Lake Towers,JLT,25.07882,55.14546,apartment,3BR,3,1883,175.0,sea,unfurnished,False,1,Dubai Internet City,Red,60,18.49,short_term,2,48100,25,275
R011936,2025-11-21,The Views,The Greens,25.09327,55.18452,apartment,3BR,3,1940,180.2,pool,fully_furnished,True,1,Mall of the Emirates,Red,40,14.68,yearly,1,82800,42,460
R009668,2021-06-20,Dubai Creek Harbour,Creek,25.20412,55.34444,villa,6BR_villa,6,9145,849.6,park,semi_furnished,False,2,Creek,Green,42,7.09,yearly,2,267000,29,314
R019714,2021-10-19,Falcon City of Wonders,Dubailand,25.03936,55.28899,apartment,2BR,2,1171,108.8,community,fully_furnished,False,1,Mashreq Bank,Red,192,17.61,yearly,4,19100,16,176
R018227,2024-09-02,Dubai Creek Harbour,Creek,25.20684,55.33208,apartment,studio,0,486,45.2,community,fully_furnished,True,1,Al Jadaf,Green,43,5.9,yearly,2,15500,31,343
R000633,2024-05-18,Bluewaters Island,Dubai Marina,25.06772,55.13444,apartment,3BR,3,1607,149.3,pool,fully_furnished,True,2,Ibn Battuta,Red,49,20.15,yearly,2,113200,70,758
R023595,2025-02-09,Liwan,Dubailand,25.06607,55.33186,apartment,2BR,2,1125,104.5,community,unfurnished,False,2,Baniyas Square (G),Green,272,15.69,short_term,4,20900,18,200
R006543,2025-07-25,Mirdif,Mirdif,25.21375,55.42144,villa,4BR_villa,4,4224,392.4,park,unfurnished,False,2,Abu Baker Al Siddique,Red,135,14.91,yearly,2,107600,25,274
R003583,2025-07-19,Reem Mira,Reem,25.04229,55.27631,villa,3BR_villa,3,2519,234.1,community,semi_furnished,True,4,Jumeirah Golf Estates,Red,124,17.23,yearly,2,62300,24,266
R006677,2025-01-13,Al Nahda,Al Nahda,25.29538,55.36593,apartment,studio,0,417,38.7,sea,fully_furnished,False,2,Stadium,Red,7,14.28,yearly,4,8300,19,214
R023433,2024-06-27,Damac Hills 2,Damac Hills,24.95518,55.28462,villa,3BR_villa,3,2743,254.8,pool,fully_furnished,False,3,Discovery Gardens,Red,215,26.93,short_term,6,69000,25,271
R023921,2023-09-17,Majan,Dubailand,25.06851,55.2774,apartment,2BR,2,1319,122.6,marina,unfurnished,False,1,Oud Metha,Green,225,14.31,yearly,1,22500,17,183
R017284,2023-02-26,Dubailand,Dubailand,25.03142,55.31736,apartment,1BR,1,926,86.0,marina,semi_furnished,False,1,Salah Al Din,Red,339,18.93,yearly,2,14900,16,173
R007789,2022-01-07,Al Barsha South,Al Barsha,25.08589,55.20123,apartment,1BR,1,897,83.3,pool,fully_furnished,False,1,Ibn Battuta,Red,120,14.4,yearly,1,13300,14,160
R017127,2023-10-05,Sustainable City,Sustainable City,24.98059,55.28992,villa,5BR_villa,5,5050,469.1,community,fully_furnished,False,3,Mashreq Bank,Red,207,24.14,yearly,4,164100,32,350
R019616,2024-12-27,Jumeirah Bay Island,Jumeirah,25.19786,55.2634,apartment,1BR,1,825,76.6,golf_course,fully_furnished,False,1,Financial Centre,Red,39,1.11,yearly,6,81500,98,1064
R020171,2024-04-24,Jumeirah 3,Jumeirah,25.20391,55.24641,apartment,2BR,2,1230,114.3,city,unfurnished,False,1,Oud Metha,Green,103,2.91,yearly,6,50100,40,438
R021887,2021-09-26,Business Bay,Business Bay,25.1967,55.25173,apartment,1BR,1,1038,96.5,marina,semi_furnished,True,3,Business Bay,Red,6,2.28,yearly,1,34300,33,356
R022917,2025-01-11,The Lakes,Emirates Living,25.0585,55.20023,villa,6BR_villa,6,7646,710.3,city,unfurnished,False,2,Jumeirah Golf Estates,Red,45,17.14,yearly,2,380400,49,536
R006127,2021-09-01,Dubai Hills Estate,Mohammed Bin Rashid,25.11743,55.23778,apartment,2BR,2,1207,112.1,marina,fully_furnished,False,2,Mall of the Emirates,Red,52,9.61,yearly,12,34300,28,306
R008368,2022-03-25,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12342,55.39466,apartment,3BR,3,1616,150.2,sea,fully_furnished,False,2,BurJuman (G),Green,207,14.62,yearly,4,32500,20,216
R024864,2022-05-14,Dubai Investment Park,DIP,25.00732,55.17748,apartment,1BR,1,811,75.3,community,unfurnished,False,1,Al Furjan,Red,61,23.26,yearly,6,10500,13,139
R018426,2023-03-18,Al Barsha South,Al Barsha,25.06798,55.20301,apartment,studio,0,521,48.4,city,fully_furnished,True,2,Discovery Gardens,Red,97,16.07,yearly,2,10900,20,225
R012282,2024-04-09,Jumeirah Golf Estates,JGE,25.01199,55.19221,villa,5BR_villa,5,5329,495.1,golf_course,fully_furnished,False,2,Jumeirah Golf Estates,Red,26,22.19,short_term,1,247000,46,499
R014873,2021-09-28,Motor City,Motor City,25.03508,55.24235,apartment,3BR,3,1529,142.0,sea,semi_furnished,False,1,Dubai Investment Park,Red,116,18.31,yearly,1,20600,13,145
R020356,2022-08-24,Expo City,Dubai South,24.94853,55.15748,apartment,studio,0,478,44.4,community,fully_furnished,False,1,Expo 2020,Red,4,30.05,yearly,6,9800,20,220
R009040,2023-01-12,Al Barsha,Al Barsha,25.11611,55.20164,apartment,4BR_penthouse,4,2009,186.6,burj_khalifa,semi_furnished,False,1,BurJuman,Red,225,11.62,short_term,1,46300,23,248
R015031,2024-07-10,World Islands,World Islands,25.22076,55.15962,apartment,studio,0,373,34.7,community,fully_furnished,False,2,Emirates Towers,Red,152,11.84,short_term,2,25000,67,721
R020288,2024-02-24,Mirdif,Mirdif,25.22527,55.38404,villa,3BR_villa,3,2964,275.4,community,semi_furnished,False,3,Al Qiyadah,Red,128,11.46,yearly,4,72000,24,261
R014381,2023-08-03,Sustainable City,Sustainable City,24.98453,55.26003,villa,3BR_villa,3,2023,187.9,city,fully_furnished,True,3,Dubai Investment Park,Red,135,23.69,yearly,2,58600,29,312
R023271,2021-12-22,Jumeirah Village Circle,JVC,25.04688,55.18206,apartment,1BR,1,808,75.1,city,fully_furnished,True,2,Ibn Battuta,Red,115,19.13,yearly,2,11600,14,155
R008359,2024-04-17,Motor City,Motor City,25.04647,55.22886,apartment,studio,0,367,34.1,city,fully_furnished,False,1,Dubai Internet City,Red,111,17.38,yearly,2,9100,24,266
R000987,2025-02-01,City Walk,Al Wasl,25.20427,55.27025,apartment,3BR,3,1781,165.4,city,fully_furnished,True,1,Palm Deira,Green,83,0.89,yearly,6,93900,52,567
R022612,2021-06-14,Dubai Marina,Dubai Marina,25.083,55.13064,apartment,studio,0,489,45.5,burj_khalifa,fully_furnished,True,1,Sharaf DG,Red,74,19.25,yearly,1,14100,28,310
R004808,2022-02-24,Al Barsha South,Al Barsha,25.07735,55.2081,apartment,4BR_penthouse,4,4198,390.0,marina,unfurnished,True,1,Sharaf DG,Red,48,14.9,yearly,12,60400,14,155
R021279,2021-02-28,Bluewaters Island,Dubai Marina,25.06602,55.11467,apartment,1BR,1,625,58.0,marina,semi_furnished,False,1,Jebel Ali,Red,103,21.71,short_term,6,21800,34,376
R010187,2024-06-14,Mudon,Dubailand,25.05219,55.25387,villa,4BR_villa,4,3332,309.6,community,semi_furnished,True,3,MRT-1,Red,145,16.26,yearly,12,74000,22,239
R006345,2024-05-24,Majan,Dubailand,25.07347,55.2906,apartment,1BR,1,787,73.1,city,fully_furnished,False,1,First Abu Dhabi Bank,Red,107,13.85,yearly,1,14100,17,193
R016895,2026-01-24,Bukadra,Bukadra,25.17998,55.34526,villa,5BR_villa,5,3653,339.4,city,fully_furnished,True,3,MRT-1,Red,312,7.38,yearly,4,144800,39,427
R019891,2024-07-29,Dubai Sports City,Dubai Sports City,25.04199,55.23321,apartment,3BR,3,1769,164.4,community,unfurnished,True,1,Dubai Internet City,Red,97,17.75,yearly,12,33400,18,203
R016421,2022-03-28,Dubai Studio City,Dubai Studio City,25.04736,55.22497,apartment,studio,0,500,46.4,community,fully_furnished,True,3,Salah Al Din (G),Green,343,17.39,yearly,12,7600,15,163
R019640,2023-05-16,Motor City,Motor City,25.04483,55.23282,apartment,studio,0,432,40.1,community,fully_furnished,True,2,Baniyas Square (G),Green,308,17.45,short_term,2,7500,17,188
R001829,2026-03-30,Expo City,Dubai South,24.94744,55.15023,apartment,2BR,2,1312,121.9,pool,unfurnished,False,1,Expo 2020,Red,5,30.46,yearly,2,29000,22,238
R002495,2024-07-31,Dubailand,Dubailand,25.0246,55.31848,apartment,3BR,3,1838,170.8,city,unfurnished,False,1,Union,Red,326,19.7,yearly,2,20500,11,120
R005288,2021-09-11,Al Reem,Arabian Ranches,25.05033,55.26562,villa,4BR_villa,4,3929,365.0,city,unfurnished,False,2,Danube,Red,182,16.35,yearly,6,97600,24,267
R003018,2024-04-12,Bur Dubai,Bur Dubai,25.26578,55.2858,apartment,studio,0,489,45.4,golf_course,fully_furnished,True,3,BurJuman,Red,12,7.71,yearly,2,11300,23,248
R001736,2025-03-18,Bulgari Resort,Jumeirah Bay,25.2085,55.23934,apartment,3BR,3,1642,152.5,community,unfurnished,True,1,Business Bay,Red,32,3.74,yearly,2,236600,144,1551
R021233,2022-12-08,Meydan,Meydan,25.15669,55.29118,apartment,1BR,1,599,55.6,community,unfurnished,False,1,Al Jadaf,Green,106,4.81,yearly,1,18100,30,325
R017562,2024-05-15,Dubai South,Dubai South,24.91638,55.1939,villa,3BR_villa,3,3342,310.5,community,unfurnished,True,2,Dubai Internet City,Red,258,32.26,yearly,4,46200,13,149
R012892,2021-01-14,Dubai Production City,IMPZ,25.03014,55.24063,apartment,1BR,1,904,84.0,city,unfurnished,False,1,Noor Bank,Red,134,18.88,yearly,1,9000,9,107
R020421,2026-03-28,Damac Hills 2,Damac Hills,24.95687,55.27186,villa,5BR_villa,5,6171,573.3,marina,fully_furnished,False,2,Expo 2020,Red,174,26.72,short_term,12,156400,25,273
R022460,2024-06-30,Damac Hills 2,Damac Hills,24.96033,55.2875,villa,4BR_villa,4,2914,270.8,community,unfurnished,False,2,BurJuman (G),Green,391,26.37,yearly,4,49600,17,183
R010903,2022-04-06,The Greens,The Greens,25.09673,55.17929,apartment,1BR,1,567,52.7,community,unfurnished,False,1,Dubai Internet City,Red,1,14.71,short_term,2,11600,20,221
R015045,2022-03-04,Al Barsha,Al Barsha,25.10023,55.1878,villa,4BR_villa,4,4239,393.8,marina,fully_furnished,True,3,Mall of the Emirates,Red,12,13.87,yearly,4,86200,20,219
R024786,2023-04-06,City Walk,Al Wasl,25.21051,55.25022,apartment,2BR,2,1178,109.4,community,unfurnished,True,3,First Abu Dhabi Bank,Red,106,2.85,yearly,6,65700,55,600
R024298,2026-01-23,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11121,55.37353,apartment,1BR,1,931,86.5,sea,semi_furnished,True,1,Al Ghubaiba,Green,221,13.82,short_term,4,20500,22,237
R005199,2024-09-22,Maritime City,Maritime City,25.25541,55.27439,apartment,4BR_penthouse,4,2959,274.9,park,semi_furnished,True,2,Palm Deira,Green,46,6.47,yearly,6,96800,32,352
R010052,2024-11-14,Business Bay,Business Bay,25.1766,55.25342,apartment,1BR,1,648,60.2,city,fully_furnished,False,1,Business Bay,Red,5,3.12,yearly,6,37500,57,623
R020140,2023-11-30,Dubailand,Dubailand,25.03248,55.28363,apartment,studio,0,588,54.6,community,fully_furnished,False,2,Expo 2020,Red,211,18.34,yearly,1,10600,18,194
R020258,2022-09-10,Expo City,Dubai South,24.95582,55.13844,apartment,3BR,3,1743,161.9,city,unfurnished,True,3,Expo 2020,Red,5,30.13,yearly,12,25300,14,156
R020717,2021-01-31,Sustainable City,Sustainable City,24.99198,55.27476,villa,5BR_villa,5,6217,577.5,city,fully_furnished,False,2,Jumeirah Golf Estates,Red,148,22.82,short_term,2,132700,21,230
R023744,2022-10-09,Sustainable City,Sustainable City,24.99463,55.29283,villa,3BR_villa,3,2430,225.8,city,fully_furnished,True,4,Baniyas Square,Red,388,22.6,yearly,4,51600,21,228
R017094,2025-11-07,Jumeirah Park,Emirates Living,25.07059,55.17856,villa,4BR_villa,4,4127,383.4,city,semi_furnished,True,3,Dubai Investment Park,Red,90,17.07,yearly,2,214400,51,559
R018195,2025-06-18,Dubai Festival City,Festival City,25.23493,55.33444,apartment,2BR,2,1309,121.6,community,fully_furnished,False,2,Creek,Green,3,7.35,yearly,6,38800,29,319
R006850,2022-04-14,The Valley,Dubai-Al Ain Road,24.98243,55.51041,villa,5BR_villa,5,6098,566.6,sea,semi_furnished,True,2,Creek,Green,394,33.69,yearly,2,118400,19,209
R000586,2025-05-05,Dubai Sports City,Dubai Sports City,25.04036,55.23072,apartment,studio,0,508,47.2,city,unfurnished,False,1,Discovery Gardens,Red,93,17.99,yearly,1,10600,20,224
R011565,2023-07-19,Dubai Creek Harbour,Creek,25.19097,55.3419,apartment,3BR,3,1771,164.5,marina,fully_furnished,False,1,Energy,Red,429,6.83,yearly,4,82300,46,500
R012907,2024-10-09,Dubai Studio City,Dubai Studio City,25.04408,55.2077,apartment,3BR,3,994,92.3,park,semi_furnished,True,2,Union,Red,321,18.3,yearly,2,15400,15,167
R019601,2023-10-31,Mudon,Dubailand,25.04556,55.21811,villa,4BR_villa,4,2663,247.4,city,semi_furnished,True,3,Dubai Healthcare City,Green,254,17.79,yearly,6,71200,26,288
R005154,2021-05-06,Umm Suqeim,Jumeirah,25.14527,55.20529,villa,5BR_villa,5,5343,496.4,community,unfurnished,True,2,First Abu Dhabi Bank,Red,40,9.04,yearly,6,149800,28,302
R001704,2022-02-26,Madinat Jumeirah Living,Jumeirah,25.12408,55.16669,apartment,2BR,2,1240,115.2,community,fully_furnished,False,1,Mashreq Bank,Red,53,13.55,yearly,4,67400,54,585
R000672,2026-01-23,Mudon,Dubailand,25.04931,55.23104,villa,4BR_villa,4,4162,386.7,city,unfurnished,False,4,Jumeirah Golf Estates,Red,108,17.01,yearly,2,103600,24,268
R019387,2024-03-17,Karama,Bur Dubai,25.25473,55.29731,apartment,1BR,1,820,76.1,marina,fully_furnished,True,2,BurJuman,Red,15,6.8,yearly,1,23100,28,303
R001249,2025-05-09,Dubai Production City,IMPZ,25.02,55.22504,apartment,studio,0,368,34.2,burj_khalifa,unfurnished,False,2,MRT-1,Red,123,20.32,yearly,4,8500,23,249
R017066,2024-04-18,Motor City,Motor City,25.03903,55.22136,apartment,1BR,1,744,69.1,sea,unfurnished,True,1,Al Jafiliya,Red,257,18.38,yearly,6,17000,22,246
R015755,2022-02-14,DIFC,DIFC,25.21782,55.27667,villa,4BR_villa,4,4247,394.6,marina,fully_furnished,False,2,Burj Khalifa/Dubai Mall,Red,18,2.3,yearly,12,333300,78,845
R016273,2025-09-02,The Greens,The Greens,25.09833,55.18338,apartment,1BR,1,671,62.3,pool,fully_furnished,True,1,Dubai Internet City,Red,2,14.31,yearly,12,27800,41,447
R009724,2021-04-08,Dubai Hills Estate,Mohammed Bin Rashid,25.10589,55.2432,villa,4BR_villa,4,4442,412.7,city,unfurnished,False,2,UAE Pavilion,Red,183,10.63,yearly,2,105400,23,255
R010884,2024-04-03,Damac Hills,Damac Hills,25.01785,55.28043,apartment,2BR,2,1434,133.2,community,unfurnished,True,1,MRT-1,Red,159,19.95,yearly,12,32800,22,246
R011104,2025-12-30,Jumeirah 1,Jumeirah,25.22692,55.25814,apartment,1BR,1,875,81.3,park,unfurnished,False,1,Business Bay,Red,60,3.69,yearly,6,31500,36,388
R013171,2025-03-06,Motor City,Motor City,25.04607,55.25019,apartment,1BR,1,491,45.6,pool,unfurnished,False,1,Dubai Investment Park,Red,112,16.98,yearly,1,11000,22,240
R008688,2026-03-07,Karama,Bur Dubai,25.24803,55.30956,apartment,3BR,3,1731,160.8,park,fully_furnished,True,2,BurJuman (G),Green,12,6.67,yearly,1,36600,21,228
R001596,2022-06-25,Bulgari Resort,Jumeirah Bay,25.21363,55.25605,apartment,4BR_penthouse,4,2914,270.7,park,fully_furnished,False,1,Al Jafiliya,Red,57,2.6,yearly,6,392500,134,1450
R003705,2024-10-24,Al Furjan,Al Furjan,25.03685,55.17587,apartment,3BR,3,1983,184.2,marina,unfurnished,True,1,Al Furjan,Red,4,20.4,yearly,12,59200,29,321
R000373,2023-10-18,The Greens,The Greens,25.10641,55.1761,apartment,3BR,3,2359,219.2,community,fully_furnished,True,1,Dubai Internet City,Red,1,14.14,yearly,1,77600,32,354
R001487,2025-01-27,Dubailand,Dubailand,25.03346,55.31458,apartment,studio,0,500,46.5,city,fully_furnished,False,2,Danube,Red,224,18.65,yearly,2,7000,13,150
R012300,2025-09-16,Reem Mira,Reem,25.03831,55.29081,villa,4BR_villa,4,3291,305.8,burj_khalifa,semi_furnished,True,2,Danube,Red,183,17.74,yearly,6,107100,32,350
R010717,2023-08-26,Dubai Creek Harbour,Creek,25.20234,55.34907,apartment,studio,0,430,39.9,community,fully_furnished,False,2,Max,Red,89,7.53,yearly,1,14300,33,357
R003076,2021-10-19,Falcon City of Wonders,Dubailand,25.0294,55.31218,apartment,studio,0,515,47.8,community,unfurnished,False,2,Mall of the Emirates,Red,176,19.04,yearly,4,6100,11,127
R016192,2026-01-11,Jumeirah Bay Island,Jumeirah,25.21893,55.26855,apartment,1BR,1,809,75.1,city,semi_furnished,True,1,Al Jafiliya,Red,56,2.49,yearly,2,80900,100,1076
R023535,2021-12-23,The Springs,Emirates Living,25.03497,55.17361,villa,4BR_villa,4,3291,305.7,pool,fully_furnished,True,2,Dubai Investment Park,Red,83,20.7,yearly,2,108100,32,354
R021932,2021-11-17,Dubai Marina,Dubai Marina,25.0895,55.14268,apartment,4BR_penthouse,4,4179,388.2,sea,fully_furnished,False,3,UAE Pavilion,Red,72,17.87,yearly,6,133100,31,343
R015251,2026-04-29,Al Nahda,Al Nahda,25.28953,55.36248,apartment,4BR_penthouse,4,3179,295.3,park,fully_furnished,False,1,Al Nahda (G),Green,5,13.56,yearly,2,49600,15,168
R008816,2021-08-21,The Meadows,Emirates Living,25.06007,55.17542,villa,4BR_villa,4,4159,386.4,community,fully_furnished,False,3,Dubai Internet City,Red,65,18.22,yearly,2,126500,30,327
R008868,2022-01-26,Damac Hills,Damac Hills,25.03038,55.24915,villa,4BR_villa,4,3581,332.7,pool,fully_furnished,False,2,Palm Deira,Green,312,18.72,yearly,12,57100,15,172
R007608,2025-06-07,Arabian Ranches 3,Arabian Ranches,25.04351,55.30369,villa,3BR_villa,3,2596,241.2,community,fully_furnished,True,2,Mall of the Emirates,Red,132,17.34,yearly,2,141700,54,587
R001690,2022-11-02,Al Barsha South,Al Barsha,25.06465,55.20406,apartment,2BR,2,1293,120.1,park,fully_furnished,False,1,Mall of the Emirates,Red,56,16.35,yearly,4,20500,15,171
R006974,2025-07-06,Dubai Festival City,Festival City,25.22139,55.36095,apartment,1BR,1,982,91.2,city,semi_furnished,True,1,Creek,Green,4,9.11,yearly,1,28300,28,310
R003172,2026-04-08,Discovery Gardens,Discovery Gardens,25.03904,55.13341,apartment,1BR,1,799,74.2,burj_khalifa,fully_furnished,False,1,UAE Pavilion,Red,28,22.6,yearly,2,20900,26,281
R006934,2025-02-04,Damac Hills 2,Damac Hills,24.95403,55.29865,villa,3BR_villa,3,2616,243.0,city,unfurnished,True,2,UAE Exchange,Red,273,27.15,yearly,2,53100,20,219
R000983,2022-06-02,Dubai Creek Harbour,Creek,25.20467,55.36391,apartment,4BR_penthouse,4,2175,202.0,pool,fully_furnished,False,1,Business Bay,Red,106,9.04,yearly,12,72200,33,357
R001355,2025-07-28,Bukadra,Bukadra,25.17669,55.32716,apartment,2BR,2,1381,128.3,community,unfurnished,False,2,Al Jafiliya,Red,86,5.78,yearly,4,28600,20,223
R002602,2024-04-07,Al Qusais,Al Qusais,25.29254,55.37336,apartment,3BR,3,1588,147.5,park,fully_furnished,True,1,Al Nahda (G),Green,13,14.54,yearly,4,34500,21,234
R007464,2024-11-29,Al Nahda,Al Nahda,25.29987,55.38243,apartment,1BR,1,761,70.7,burj_khalifa,semi_furnished,False,1,Al Nahda (G),Green,6,15.76,short_term,4,20300,26,287
R006072,2024-12-22,Living Legends,Dubailand,25.08183,55.29829,villa,4BR_villa,4,2946,273.7,marina,fully_furnished,True,2,ADCB,Red,239,13.05,yearly,2,94000,31,344
R004094,2022-05-20,Bluewaters Island,Dubai Marina,25.08186,55.13602,apartment,3BR,3,2151,199.9,golf_course,fully_furnished,True,3,Dubai Internet City,Red,71,18.94,yearly,4,128800,59,644
R001524,2021-06-10,Bukadra,Bukadra,25.1912,55.32895,apartment,studio,0,560,52.1,pool,fully_furnished,False,1,BurJuman,Red,109,5.53,short_term,2,10800,19,207
R022852,2025-06-16,Madinat Jumeirah Living,Jumeirah,25.12592,55.19932,apartment,2BR,2,1268,117.8,sea,semi_furnished,True,1,Mall of the Emirates,Red,29,10.95,yearly,1,106600,84,905
R008288,2024-11-11,Dubai Production City,IMPZ,25.03417,55.23383,apartment,studio,0,303,28.2,community,fully_furnished,True,1,Al Jadaf,Green,292,18.58,yearly,6,4300,14,153
R003010,2025-07-21,Dubailand,Dubailand,25.02883,55.30988,apartment,1BR,1,1019,94.7,community,fully_furnished,True,2,Union (G),Green,322,19.06,yearly,1,16400,16,173
R006736,2021-07-17,Mira,Reem,25.03481,55.28987,villa,4BR_villa,4,3256,302.5,marina,fully_furnished,False,3,BurJuman,Red,286,18.12,yearly,4,77100,23,255
R020770,2021-07-21,Dubai Marina,Dubai Marina,25.08088,55.13174,apartment,2BR,2,1158,107.6,park,unfurnished,False,2,Mashreq Bank,Red,45,19.33,yearly,4,27300,23,254
R009103,2021-09-12,The Views,The Greens,25.08401,55.18592,apartment,3BR,3,1121,104.2,city,fully_furnished,False,1,Dubai Internet City,Red,3,15.42,yearly,6,33400,29,321
R008530,2023-10-10,Green Community,DIP,25.01843,55.17818,villa,5BR_villa,5,5814,540.1,pool,unfurnished,False,3,Burj Khalifa/Dubai Mall,Red,287,22.11,yearly,4,152300,26,282
R005571,2024-03-23,The Lakes,Emirates Living,25.04714,55.19735,villa,4BR_villa,4,3457,321.1,city,unfurnished,True,3,Discovery Gardens,Red,54,18.4,yearly,1,126300,36,393
R017925,2024-03-06,Liwan,Dubailand,25.07069,55.30722,apartment,3BR,3,2019,187.6,pool,semi_furnished,True,1,ADCB,Red,257,14.45,yearly,4,43100,21,230
R003612,2024-02-25,Jumeirah 3,Jumeirah,25.20866,55.2399,apartment,2BR,2,1078,100.1,community,fully_furnished,True,1,Burj Khalifa/Dubai Mall,Red,54,3.7,yearly,12,50100,46,501
R000057,2026-02-20,Jumeirah 3,Jumeirah,25.20737,55.23585,villa,6BR_villa,6,7712,716.4,sea,fully_furnished,True,3,Al Karama,Red,109,4.04,yearly,4,603100,78,842
R022497,2024-10-01,Dubai Islands,Deira Islands,25.28209,55.30232,apartment,4BR_penthouse,4,2853,265.1,sea,semi_furnished,False,2,Al Ghubaiba,Green,43,9.85,yearly,6,138000,48,520
R020855,2022-12-07,Majan,Dubailand,25.07966,55.30892,apartment,2BR,2,1183,109.9,sea,unfurnished,False,2,Al Karama,Red,249,13.52,yearly,2,26100,22,237
R018535,2022-05-13,Madinat Jumeirah Living,Jumeirah,25.13449,55.17781,apartment,3BR,3,2023,187.9,burj_khalifa,fully_furnished,True,1,Al Jadaf,Green,217,11.96,yearly,12,145100,71,772
